,index,id,imdb_id,title,type,genres,production_countries,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
6861,6861,tm19180,tt0046240,Riders to the Stars,MOVIE,drama,US,1954.0,81.0,5.5,795.0,1.547,6.1
6862,6862,tm19180,tt0046240,Riders to the Stars,MOVIE,scifi,US,1954.0,81.0,5.5,795.0,1.547,6.1
6863,6863,tm191802,tt0118949,Into Thin Air: Death on Everest,MOVIE,drama,CZ,1997.0,90.0,5.7,1547.0,3.9300000000000006,5.5
6864,6864,tm191802,tt0118949,Into Thin Air: Death on Everest,MOVIE,drama,US,1997.0,90.0,5.7,1547.0,3.9300000000000006,5.5
6865,6865,tm191802,tt0118949,Into Thin Air: Death on Everest,MOVIE,european,CZ,1997.0,90.0,5.7,1547.0,3.9300000000000006,5.5
6866,6866,tm191802,tt0118949,Into Thin Air: Death on Everest,MOVIE,european,US,1997.0,90.0,5.7,1547.0,3.9300000000000006,5.5
6867,6867,tm191802,tt0118949,Into Thin Air: Death on Everest,MOVIE,thriller,CZ,1997.0,90.0,5.7,1547.0,3.9300000000000006,5.5
6868,6868,tm191802,tt0118949,Into Thin Air: Death on Everest,MOVIE,thriller,US,1997.0,90.0,5.7,1547.0,3.9300000000000006,5.5
6869,6869,tm19184,tt0046774,The Big Chase,MOVIE,crime,US,1954.0,60.0,5.2,88.0,1.068,4.3
6870,6870,tm19184,tt0046774,The Big Chase,MOVIE,drama,US,1954.0,60.0,5.2,88.0,1.068,4.3
6871,6871,tm19184,tt0046774,The Big Chase,MOVIE,thriller,US,1954.0,60.0,5.2,88.0,1.068,4.3
6872,6872,tm191846,tt0118880,Con Air,MOVIE,action,US,1997.0,116.0,6.9,294099.0,29.676,6.7
6873,6873,tm191846,tt0118880,Con Air,MOVIE,crime,US,1997.0,116.0,6.9,294099.0,29.676,6.7
6874,6874,tm191846,tt0118880,Con Air,MOVIE,thriller,US,1997.0,116.0,6.9,294099.0,29.676,6.7
6875,6875,tm191878,tt0119468,Kiss the Girls,MOVIE,crime,US,1997.0,113.0,6.6,72670.0,15.038,6.5
6876,6876,tm191878,tt0119468,Kiss the Girls,MOVIE,drama,US,1997.0,113.0,6.6,72670.0,15.038,6.5
6877,6877,tm191878,tt0119468,Kiss the Girls,MOVIE,thriller,US,1997.0,113.0,6.6,72670.0,15.038,6.5
6878,6878,tm191921,tt0126344,I Went Down,MOVIE,action,GB,1997.0,97.0,6.799999999999999,2132.0,2.5970000000000004,5.9
6879,6879,tm191921,tt0126344,I Went Down,MOVIE,action,IE,1997.0,97.0,6.799999999999999,2132.0,2.5970000000000004,5.9
6880,6880,tm191921,tt0126344,I Went Down,MOVIE,action,US,1997.0,97.0,6.799999999999999,2132.0,2.5970000000000004,5.9
6881,6881,tm191921,tt0126344,I Went Down,MOVIE,comedy,GB,1997.0,97.0,6.799999999999999,2132.0,2.5970000000000004,5.9
6882,6882,tm191921,tt0126344,I Went Down,MOVIE,comedy,IE,1997.0,97.0,6.799999999999999,2132.0,2.5970000000000004,5.9
